Date,Assigned to,Newspaper,Link,Section,Key words,Opinion adm,Opinion CDC,Briefly observation,,,,,,,,,,,
7/12/2020,A,The New York Post,https://nypost.com/2020/07/12/3-arizona-summer-school-teachers-get-coronavirus-1-dies/,News,"teacher, classroom, death",nada,nada,"Teachers in same classroom all get coronavirus, 1 dies",,,,,,,,,,,
7/12/2020,A,The New York Post,https://nypost.com/2020/07/12/florida-sets-single-day-covid-19-record-with-over-15000-cases/,News,"Florida, record",nada,nada,Florida sets single-day COVID-19 record,,,,,,,,,,,
7/12/2020,A,The New York Post,https://nypost.com/2020/07/12/florida-woman-takes-dishwashing-job-to-see-husband-amid-pandemic/,News,"job, husband, nursing",nada,nada,woman takes dishwashing job  to see husband amid pandemic,,,,,,,,,,,
7/12/2020,A,The New York Post,https://nypost.com/2020/07/12/ny-covid-19-stats-stay-low-but-gov-cuomo-calls-nationwide-trend-concerning/,Metro,"stats, stable, numbers",nada,nada,NY COVID-19 stats stay low,,,,,,,,,,,
7/12/2020,A,The New York Post,https://nypost.com/2020/07/12/miami-gorilla-shango-tested-for-coronavirus-after-low-grade-fever/,News,"gorilla, zoo, test, ",nada,nada,Miami gorilla Shango tested for COVID-19,,,,,,,,,,,
7/12/2020,A,The New York Post,https://nypost.com/2020/07/12/dad-says-coronavirus-shuttered-nyc-family-court-failed-him/,Metro,court,nada,nada,dad says coronavirus-shuttered Family Court failed him as mom took kids,,,,,,,,,,,
7/19/2020,JP,The New York Post,https://nypost.com/2020/07/19/commerce-secretary-wilbur-ross-hospitalized-but-doing-well/,News,False alarm,Nada,Nada,He is doing well and we anticipate his release soon,,,,,,,,,,,
7/19/2020,JP,The New York Post,https://nypost.com/2020/07/19/jean-gabriel-pageau-starting-to-mesh-with-islanders-teammates/,Sports,"Benefit, hard",Nada,Nada,It was definitely a different feeling how it all happened,,,,,,,,,,,
7/19/2020,JP,The New York Post,https://nypost.com/2020/07/19/virus-deaths-top-600000-as-cases-rise-in-south-africa-australia/,News,"Disaster, discouragement",Nada,Nada,The simple fact is that many South Africans are sitting ducks because they cannot comply with World Health Organization protocols on improved hygiene and social distancing,,,,,,,,,,,
7/19/2020,JP,The New York Post,https://nypost.com/2020/07/19/florida-dad-fights-for-his-life-after-son-infects-family-with-coronavirus/,News,Disobey,Nada,Nada,"They don’t necessarily listen. It could be peer pressure,” said Zymet, 42. “Maybe they think, ‘None of us are sick. We are fine.’ They don’t understand many of us are asymptomatic and are positive carriers of the virus.",,,,,,,,,,,
7/19/2020,JP,The New York Post,https://nypost.com/2020/07/19/nyc-contact-tracers-will-ask-about-dining-not-protests/,Metro,Tracing,-1,Nada,There’s nothing that we can see that directly links the protests to the rise that we’re seeing right now among younger people,,,,,,,,,,,
7/19/2020,JP,The New York Post,https://nypost.com/2020/07/19/patrick-mahomes-players-blast-nfl-over-coronavirus-protocols/,Sports,Worry,Nada,Nada,We need Football! We need sports! We need hope!,,,,,,,,,,,
7/19/2020,JP,The New York Post,https://nypost.com/2020/07/19/ex-assembly-speaker-sheldon-silver-to-be-sentenced-on-monday/,Metro,correct protocols,Nada,Nada,"The Courthouse has reopened to the public and implemented screening at entry, mask and social-distancing requirements, and sanitation protocols, among other precautions",,,,,,,,,,,
7/19/2020,JP,The New York Post,https://nypost.com/2020/07/19/video-shows-topless-woman-dancing-at-massive-nyc-parking-lot-party/,Metro,doubt,Nada,Nada,It’s not clear when the video was shot. None of the onlookers are wearing masks,,,,,,,,,,,
7/19/2020,JP,The New York Post,https://nypost.com/2020/07/19/kentucky-couple-who-wont-self-quarantine-put-under-house-arrest/,News,strange situation,Nada,Nada,We didn’t rob a store. We didn’t steal something,,,,,,,,,,,
7/19/2020,JP,The New York Post,https://nypost.com/2020/07/19/memorial-jack-nicklaus-reveals-he-and-his-wife-had-coronavirus/,Sports,"happiness, emotion",Nada,Nada,"El hecho de que lo hayan superado y estén a salvo, aquí y saludables, es una buena noticia para todos los que somos parte del golf y que admiramos a Jack y hemos estado cerca de Barbara todos estos años",,,,,,,,,,,
7/19/2020,JP,The New York Post,https://nypost.com/2020/07/19/nfl-cant-ignore-players-coronavirus-pleas-any-longer/,Sports,"love, passion, business",Nada,Nada,"Of course the NFL does have protocol safeguards in place. It would be malpractice if the league did not, and the league knows it better than anyone",,,,,,,,,,,
7/19/2020,JP,The New York Post,https://nypost.com/2020/07/19/new-york-city-started-phase-four-of-reopening-monday/,Metro,"no changes, caution",Nada,Nada,"I want all New Yorkers to be on high alert — the virus is spreading,’’ Cuomo added Friday. “It’s all across the country. It’s getting worse, and it will have an effect on New York",,,,,,,,,,,
7/19/2020,JP,The New York Post,https://nypost.com/2020/07/19/bahamas-to-close-borders-to-us-travelers-over-coronavirus/,News,"danger, increase",Nada,Nada,It has deteriorated at an exponential rate since we reopened our international borders,,,,,,,,,,,
7/26/2020,Sofi,The New York Post,https://nypost.com/2020/07/26/9-year-old-girl-youngest-person-in-florida-to-die-of-covid-19/,News,"COVID-19 deaths, minors",Nada,Nada,"A healthy 9-year-old girl died this month after catching the coronavirus, becoming the youngest person in Florida to succumb to the illness",,,,,,,,,,,
7/26/2020,Sofi,The New York Post,https://nypost.com/2020/07/26/hedge-funder-gambles-on-coronavirus-to-build-casino-empire/,Business,casinos,Nada,Nada,The hedge-fund honcho once dubbed Dov Charney’s “moneyman” is now betting he can build a casino empire with a little help from the coronavirus,,,,,,,,,,,
7/26/2020,Sofi,The New York Post,https://nypost.com/2020/07/26/domestic-violence-soared-during-coronavirus-in-nyc-report-shows/,Metro,"Domestic violence, lockdown, ",Nada,Nada,"At the height of New York’s coronavirus lockdown, domestic violence in the five boroughs skyrocketed, data show. When the pandemic first laid siege, experts predicted that mandatory lockdowns and soaring unemployment would cause a rise in household abuse, and figures now bear them out. “It was a twin tsunami,’’ Leidholdt said",,,,,,,,,,,
7/26/2020,Sofi,The New York Post,https://nypost.com/2020/07/26/marlins-coronavirus-crisis-poses-serious-mlb-dilemma/,Sports,"The Marlins, positive cases",Nada,Nada,"The Marlins learned Saturday night that from tests administered Friday three players had tested positive for the virus. An additional test was administered team-wide Sunday before a game against the Phillies in Philadelphia, with results due by early Monday.",,,,,,,,,,,
7/26/2020,Sofi,The New York Post,https://nypost.com/2020/07/26/17-new-jersey-lifeguards-test-positive-for-coronavirus/,News,"lifeguards, Long Beach Island, positive COVID-19 cases ",Nada,Nada,More than two dozen lifeguards from two New Jersey beach towns have tested positive for the coronavirus after having been together socially,,,,,,,,,,,
7/26/2020,Sofi,The New York Post,https://nypost.com/2020/07/26/florida-outpaces-new-yorks-coronavirus-tally-records-78-deaths/,News,"Florida, coronavirus cases",Nada,Nada,"More than 9,300 new coronavirus cases were reported in Florida on Sunday, accompanied by an additional 78 new deaths. Over the weekend, Florida surpassed New York State in having the second-highest caseload in the US, trailing only California.",,,,,,,,,,,
7/26/2020,Sofi,The New York Post,https://nypost.com/2020/07/26/nyc-comedian-remixes-gov-cuomos-outdoor-dining-requirement/,Metro,"comedian, New York, Gov. Andrew Cuomo",Nada,Nada,"NYC comedian Brooks Allison remixed Cuomo’s defense of his strict food-with-drinks requirement over guitar, bass and drums, with the instruments mirroring the executive’s sometimes-musical, sometimes-monotonous cadences.",,,,,,,,,,,
7/26/2020,Sofi,The New York Post,https://nypost.com/2020/07/26/patrick-mahomes-coronavirus-concerns-quelled-by-chiefs/,Sports,"Kansas City Chiefs, coronavirus protocols",Nada,Nada,"Since returning to the team’s practice facility, Kansas City Chiefs quarterback Patrick Mahomes is much more comfortable with the coronavirus safety protocols put in place after initially being concerned heading into training camp.",,,,,,,,,,,
7/26/2020,Sofi,The New York Post,https://nypost.com/2020/07/26/new-york-state-nyc-coronavirus-hospitalizations-hit-record-low/,Metro,"hospitalizations, New York, new low",Nada,Nada,New York state and city have hit record lows for coronavirus hospitalizations based on the latest available figures.,,,,,,,,,,,
7/26/2020,Sofi,The New York Post,https://nypost.com/2020/07/26/nancy-pelosi-nicknames-trump-mr-make-matters-worse/,News,"Nancy Pelosi, Trump",0,Nada,House Speaker Nancy Pelosi on Sunday slammed President Trump’s handling of the coronavirus pandemic and gave him the nickname “Mr. Make Matters Worse.”,,,,,,,,,,,
7/26/2020,Sofi,The New York Post, https://nypost.com/2020/07/26/trump-official-admits-coronavirus-test-results-take-too-long/,News ,COVID-19 test results,0,Nada,President Trump’s point man on coronavirus testing in the US acknowledged Sunday that the turnaround time for results is too slow — with about half of the tests taking more than four days to come back.,,,,,,,,,,,
7/26/2020,Sofi,The New York Post,https://nypost.com/2020/07/26/mnuchin-stimulus-checks-will-be-included-in-new-gop-bill/,News,"negotiations, coronavirus stimulus, Republicans, Democrats",1,Nada,"The details of coronavirus legislation will be worked out during extensive negotiations between Republicans who hold the Senate and Democrats in the House. Both parties largely support more direct payments. President Trump supports another round of direct payments. On Thursday, Mnuchin said, “the president’s preference is to make sure that we send out direct payments quickly so that in August, people get more money.""",,,,,,,,,,,
7/26/2020,Sofi,The New York Post,https://nypost.com/2020/07/26/cuomo-blames-ny-post-for-florida-and-arizonas-coronavirus-surges/,Metro,"Gov. Andrew Cuomo, lockdown, infection rate",Nada,Nada,Gov. Andrew Cuomo on Sunday blamed The Post for Florida and Arizona’s surging coronavirus cases.“Florida listened to the New York Post. Texas listened to the Wall Street Journal. Arizona listened to the Wall Street Journal and the New York Post. That was wrong. That was wrong.”,,,,,,,,,,,
7/26/2020,Sofi,The New York Post,https://nypost.com/2020/07/26/mets-brad-brach-thankful-family-ok-after-coronavirus-scare/,Sports,The Mets,Nada,Nada,"Brach finally returned to Citi Field on Saturday for the first time since, now that he, his wife and their new twin boys are all safe and healthy, after what the 34-year-old right-hander described as “pretty mild cases” of COVID-19.",,,,,,,,,,,
7/26/2020,Sofi,The New York Post,https://nypost.com/2020/07/26/nfl-coronavirus-and-less-pressing-issues-as-league-opens/,Sports,"training camps, season, last-minute parameters ",Nada,Nada,"The realities of operating NFL training camps during the COVID-19 pandemic, prompting one overarching question: Can it be pulled off?",,,,,,,,,,,
7/26/2020,Sofi,The New York Post,https://nypost.com/2020/07/26/nhl-passes-first-coronavirus-test-but-now-comes-the-hard-part/,Sports,"NHL, The Stanley Cup tournament ",Nada,Nada,"The Stanley Cup tournament will provide pockets of normalcy in this unique time. And now the games will begin in Toronto and Edmonton as the NHL enters its two bubble hubs and life under lockdown for up to 10 weeks for the teams that emerge as Cup finalists. But as the league enters its twin cocoons, health and safety are paramount.",,,,,,,,,,,
7/26/2020,Sofi,The New York Post,https://nypost.com/2020/07/26/north-korea-declares-emergency-as-first-covid-19-case-reported/,News,"North Korea, first COVID-19 case reported",Nada,Nada,"North Korean leader Kim Jong Un declared an emergency and a lockdown in a border town after a person suspected of being infected with the novel coronavirus returned from South Korea after illegally crossing the border. If confirmed, it would be the first case officially acknowledged by North Korean authorities.",,,,,,,,,,,
8/2/2020,Sofi,The New York Post,https://nypost.com/2020/08/02/hundreds-gather-without-masks-for-annual-white-trash-bash-boat-event/,News,"Gatherings, no masks",Nada,Nada,"Hundreds of people, many without masks, turned up for the 10th annual “White Trash Bash” in Illinois over the weekend — despite authorities warning that coronavirus cases are on the rise in the area, according to a local report.",,,,,,,,,,,
8/2/2020,Sofi,The New York Post,https://nypost.com/2020/08/02/eagles-coach-doug-pederson-tests-positive-for-coronavirus/,News,"Eagles coach, positive test",Nada,Nada,"The Super Bowl-winning coach told his players the news during an unscheduled team meeting on Sunday after a second positive test, according to ESPN",,,,,,,,,,,
8/2/2020,Sofi,The New York Post,https://nypost.com/2020/08/02/yankees-take-advantage-of-baseballs-coronavirus-issues-sherman/,Sports,Yankees,Nada,Nada,"Yankees take advantage of baseball’s coronavirus issues. No team is going to be immune from the implications — flexibility is going to mean a lot more than if a player can kick his leg up above his head. There is no such thing as a sure win in the majors, but putting the Yankees in Camden Yards is as close as you get.",,,,,,,,,,,
8/2/2020,Sofi,The New York Post,https://nypost.com/2020/08/02/business-leader-says-wealthy-new-yorkers-wont-come-back-to-the-city/,Metro,"Wealthy New Yorkers, offices, remote work, taxes",Nada,Nada,Wealthy New Yorkers who fled the city during the coronavirus crisis “don’t want to come back” — and may be further deterred by talk of rising taxes,,,,,,,,,,,
